Account Code,Actual,Fund,Department,Division,Function,Cost Center
521002,3975,6100,91,913,91,0000
521004,654.96,6100,91,913,91,0000
521006,0,6100,91,913,91,0000
521008,0,6100,91,913,91,0000
521009,0,6100,91,913,91,0000
521019,0,6100,91,913,91,0000
521020,0,6100,91,913,91,0000
521021,0,6100,91,913,91,0000
522001,59.99,6100,91,913,91,0000
522002,0,6100,91,913,91,0000
522003,0,6100,91,913,91,0000
522004,0,6100,91,913,91,0000
523001,4523.21,6100,91,913,91,0000
523002,18651.49,6100,91,913,91,0000
524001,7779.25,6100,91,913,91,0000
524002,49988.4,6100,91,913,91,0000
524003,606.55,6100,91,913,91,0000
524005,5860.57,6100,91,913,91,0000
524101,0,6100,91,913,91,0000
528001,8125,6100,91,913,91,0000
528003,0,6100,91,913,91,0000
528502,933.86,6100,91,913,91,0000
528503,0,6100,91,913,91,0000
528505,7768.25,6100,91,913,91,0000
528508,765.79,6100,91,913,91,0000
528510,3871.46,6100,91,913,91,0000
528514,0,6100,91,913,91,0000
528522,50404.28,6100,91,913,91,0000
571001,33573.68,6100,91,913,91,0000
571002,53904.87,6100,91,913,91,0000
571003,26025.72,6100,91,913,91,0000
571004,0,6100,91,913,91,0000
614101,0,6100,91,913,91,0000
616101,0,6100,91,913,91,0000
511001,123297.03,6100,91,913,91,9103
511003,0,6100,91,913,91,9103
511004,6371.44,6100,91,913,91,9103
511008,2510,6100,91,913,91,9103
512001,9258.68,6100,91,913,91,9103
512002,9093.96,6100,91,913,91,9103
512005,6608.96,6100,91,913,91,9103
512014,0,6100,91,913,91,9103
521001,20583.95,6100,91,913,91,9103
521004,2341.61,6100,91,913,91,9103
521006,0,6100,91,913,91,9103
521008,0,6100,91,913,91,9103
521019,60332.72,6100,91,913,91,9103
521020,4406.48,6100,91,913,91,9103
521021,433.76,6100,91,913,91,9103
522002,112309.53,6100,91,913,91,9103
522003,2317.63,6100,91,913,91,9103
523001,2812.49,6100,91,913,91,9103
523002,0,6100,91,913,91,9103
524001,15732.7,6100,91,913,91,9103
524003,168.62,6100,91,913,91,9103
524005,0,6100,91,913,91,9103
524101,818.37,6100,91,913,91,9103
528001,0,6100,91,913,91,9103
528502,86038.64,6100,91,913,91,9103
528505,0,6100,91,913,91,9103
528508,351680.28,6100,91,913,91,9103
528510,277.05,6100,91,913,91,9103
528514,0,6100,91,913,91,9103
571001,0,6100,91,913,91,9103
511001,111921.77,6100,91,913,91,9104
511004,859.45,6100,91,913,91,9104
511008,0,6100,91,913,91,9104
512001,8372.1,6100,91,913,91,9104
512002,7759.2,6100,91,913,91,9104
512005,5639.1,6100,91,913,91,9104
512014,0,6100,91,913,91,9104
521002,0,6100,91,913,91,9104
521004,60,6100,91,913,91,9104
521019,0,6100,91,913,91,9104
521020,2220,6100,91,913,91,9104
521021,182.33,6100,91,913,91,9104
522002,1039.91,6100,91,913,91,9104
522003,0,6100,91,913,91,9104
522004,45.9,6100,91,913,91,9104
523001,474.95,6100,91,913,91,9104
524001,166.65,6100,91,913,91,9104
524003,520.5,6100,91,913,91,9104
524005,0,6100,91,913,91,9104
524101,2473.49,6100,91,913,91,9104
528505,0,6100,91,913,91,9104
528508,0,6100,91,913,91,9104
528510,0,6100,91,913,91,9104
571001,0,6100,91,913,91,9104
511001,285916.56,6100,91,913,91,9105
511002,0,6100,91,913,91,9105
511003,0,6100,91,913,91,9105
511004,18496.41,6100,91,913,91,9105
512001,22097.7,6100,91,913,91,9105
512002,20943.59,6100,91,913,91,9105
512005,15220.72,6100,91,913,91,9105
512014,0,6100,91,913,91,9105
521001,55381.76,6100,91,913,91,9105
521002,0,6100,91,913,91,9105
521004,2629.92,6100,91,913,91,9105
521006,0,6100,91,913,91,9105
521019,12420.27,6100,91,913,91,9105
521020,5510.55,6100,91,913,91,9105
521021,0,6100,91,913,91,9105
522001,0,6100,91,913,91,9105
522002,29431.3,6100,91,913,91,9105
522003,3033.17,6100,91,913,91,9105
522004,947.53,6100,91,913,91,9105
523001,2610.93,6100,91,913,91,9105
523002,0,6100,91,913,91,9105
524001,4500.79,6100,91,913,91,9105
524002,498543.49,6100,91,913,91,9105
524003,3466.77,6100,91,913,91,9105
524005,0,6100,91,913,91,9105
524101,3372.37,6100,91,913,91,9105
528001,1963,6100,91,913,91,9105
528502,27064.49,6100,91,913,91,9105
528503,0,6100,91,913,91,9105
528505,-149.38,6100,91,913,91,9105
528508,91973.43,6100,91,913,91,9105
528514,0,6100,91,913,91,9105
528522,0,6100,91,913,91,9105
571001,0,6100,91,913,91,9105
571002,0,6100,91,913,91,9105
571004,0,6100,91,913,91,9105
616101,0,6100,91,913,91,9105
511001,310616.18,6100,91,913,91,9106
511004,12017.11,6100,91,913,91,9106
512001,23651.31,6100,91,913,91,9106
512002,22197.04,6100,91,913,91,9106
512005,16132.04,6100,91,913,91,9106
512014,0,6100,91,913,91,9106
521001,5409.25,6100,91,913,91,9106
521002,0,6100,91,913,91,9106
521004,0,6100,91,913,91,9106
521006,0,6100,91,913,91,9106
521019,8521.06,6100,91,913,91,9106
521020,8073.69,6100,91,913,91,9106
521021,0,6100,91,913,91,9106
522002,15794.48,6100,91,913,91,9106
522003,5711.78,6100,91,913,91,9106
522004,453.35,6100,91,913,91,9106
523001,1281,6100,91,913,91,9106
523002,252,6100,91,913,91,9106
524001,2261.93,6100,91,913,91,9106
524002,126638.53,6100,91,913,91,9106
524003,707.53,6100,91,913,91,9106
524005,0,6100,91,913,91,9106
524101,3813.35,6100,91,913,91,9106
528001,1066,6100,91,913,91,9106
528502,6198.84,6100,91,913,91,9106
528503,0,6100,91,913,91,9106
528505,0,6100,91,913,91,9106
528508,26603.37,6100,91,913,91,9106
528514,0,6100,91,913,91,9106
528522,0,6100,91,913,91,9106
571001,0,6100,91,913,91,9106
511001,146555.15,6100,91,913,91,9107
511004,0,6100,91,913,91,9107
512001,10670.58,6100,91,913,91,9107
512002,10083,6100,91,913,91,9107
512005,7327.76,6100,91,913,91,9107
512014,0,6100,91,913,91,9107
521001,11168,6100,91,913,91,9107
521019,4176.75,6100,91,913,91,9107
521020,0,6100,91,913,91,9107
521021,0,6100,91,913,91,9107
523001,954.05,6100,91,913,91,9107
523002,0,6100,91,913,91,9107
524001,1965.07,6100,91,913,91,9107
524002,63018.74,6100,91,913,91,9107
524003,191.25,6100,91,913,91,9107
524005,0,6100,91,913,91,9107
524101,0,6100,91,913,91,9107
528001,0,6100,91,913,91,9107
528505,0,6100,91,913,91,9107
511001,360395.33,6100,91,913,91,9108
511004,9786.62,6100,91,913,91,9108
512001,26282.64,6100,91,913,91,9108
512002,25468.5,6100,91,913,91,9108
512005,18509.13,6100,91,913,91,9108
512014,0,6100,91,913,91,9108
521001,19986.75,6100,91,913,91,9108
521002,0,6100,91,913,91,9108
521004,27441.75,6100,91,913,91,9108
521006,0,6100,91,913,91,9108
521019,20937.26,6100,91,913,91,9108
521020,1621,6100,91,913,91,9108
521021,0,6100,91,913,91,9108
522001,2390.21,6100,91,913,91,9108
522002,13396.11,6100,91,913,91,9108
522003,1607.82,6100,91,913,91,9108
522004,210.51,6100,91,913,91,9108
523001,2116.12,6100,91,913,91,9108
523002,165,6100,91,913,91,9108
524001,2902.52,6100,91,913,91,9108
524002,181488.5,6100,91,913,91,9108
524003,815.51,6100,91,913,91,9108
524005,0,6100,91,913,91,9108
524101,7060.73,6100,91,913,91,9108
528001,1225,6100,91,913,91,9108
528502,3779.2,6100,91,913,91,9108
528503,0,6100,91,913,91,9108
528505,3122.01,6100,91,913,91,9108
528508,176289.3,6100,91,913,91,9108
528510,9337.44,6100,91,913,91,9108
528514,0,6100,91,913,91,9108
528522,0,6100,91,913,91,9108
571001,0,6100,91,913,91,9108
450700,-22795417.01,6100,91,914,91,0000
450701,-385327.44,6100,91,914,91,0000
450702,-497081.67,6100,91,914,91,0000
450704,-1062012.83,6100,91,914,91,0000
450708,-344794.14,6100,91,914,91,0000
450709,-660784.61,6100,91,914,91,0000
450711,-6215830.71,6100,91,914,91,0000
450712,-9132.54,6100,91,914,91,0000
481479,-12503,6100,91,914,91,0000
482482,5.54,6100,91,914,91,0000
511001,429053.98,6100,91,914,91,0000
511003,18376.8,6100,91,914,91,0000
511004,39287.85,6100,91,914,91,0000
511008,271.45,6100,91,914,91,0000
512001,35462.5,6100,91,914,91,0000
512002,32028.99,6100,91,914,91,0000
512005,23277.24,6100,91,914,91,0000
512014,160641,6100,91,914,91,0000
512024,28825.74,6100,91,914,91,0000
521002,0,6100,91,914,91,0000
521004,0,6100,91,914,91,0000
521008,0,6100,91,914,91,0000
522001,497,6100,91,914,91,0000
522002,0,6100,91,914,91,0000
522003,4607.41,6100,91,914,91,0000
523001,1115.95,6100,91,914,91,0000
523002,2225,6100,91,914,91,0000
524001,24840.4,6100,91,914,91,0000
524003,2459.16,6100,91,914,91,0000
524004,0,6100,91,914,91,0000
524005,4366.26,6100,91,914,91,0000
524101,74766.45,6100,91,914,91,0000
524106,118271.11,6100,91,914,91,0000
528001,14104.92,6100,91,914,91,0000
528502,768,6100,91,914,91,0000
528504,1314.6,6100,91,914,91,0000
528505,8492.49,6100,91,914,91,0000
571001,47721.82,6100,91,914,91,0000
571002,66945.05,6100,91,914,91,0000
571004,0,6100,91,914,91,0000
614101,0,6100,91,914,91,0000
511001,72779.02,6100,91,914,91,9101
511004,2558.37,6100,91,914,91,9101
512001,5380.56,6100,91,914,91,9101
512002,5183.22,6100,91,914,91,9101
512005,3767,6100,91,914,91,9101
512014,0,6100,91,914,91,9101
521008,0,6100,91,914,91,9101
522002,0,6100,91,914,91,9101
523001,0,6100,91,914,91,9101
523002,0,6100,91,914,91,9101
524001,0,6100,91,914,91,9101
524003,0,6100,91,914,91,9101
528502,0,6100,91,914,91,9101
528505,0,6100,91,914,91,9101
571001,0,6100,91,914,91,9101
511001,409058.92,6100,91,915,91,0000
511003,0,6100,91,915,91,0000
511004,218.1,6100,91,915,91,0000
512001,29762.67,6100,91,915,91,0000
512002,28157.91,6100,91,915,91,0000
512005,20463.68,6100,91,915,91,0000
512012,0,6100,91,915,91,0000
512014,80325,6100,91,915,91,0000
512024,22990.38,6100,91,915,91,0000
521004,0,6100,91,915,91,0000
521008,0,6100,91,915,91,0000
521009,0,6100,91,915,91,0000
523001,259.95,6100,91,915,91,0000
523002,2600.58,6100,91,915,91,0000
524001,3323.13,6100,91,915,91,0000
524005,191.95,6100,91,915,91,0000
524101,60.47,6100,91,915,91,0000
528001,176,6100,91,915,91,0000
528502,966.72,6100,91,915,91,0000
528505,3512.53,6100,91,915,91,0000
571001,3135.96,6100,91,915,91,0000
571002,6143.2,6100,91,915,91,0000
571004,0,6100,91,915,91,0000
614101,5290,6100,91,915,91,0000
511001,196434.22,6100,91,916,91,0000
511004,18092.42,6100,91,916,91,0000
511008,1742.83,6100,91,916,91,0000
511999,-70973.87,6100,91,916,91,0000
512001,15245.73,6100,91,916,91,0000
512002,14879.41,6100,91,916,91,0000
512005,10813.46,6100,91,916,91,0000
512014,62475,6100,91,916,91,0000
512024,11704.68,6100,91,916,91,0000
512999,-28389.55,6100,91,916,91,0000
521001,0,6100,91,916,91,0000
521002,0,6100,91,916,91,0000
521004,786.8,6100,91,916,91,0000
523001,0,6100,91,916,91,0000
524001,1716.35,6100,91,916,91,0000
524101,149195.33,6100,91,916,91,0000
524999,-310536.66,6100,91,916,91,0000
571001,20276.91,6100,91,916,91,0000
571002,23760.06,6100,91,916,91,0000
574001,0,6100,91,916,91,0000
574005,0,6100,91,916,91,0000
615101,409900.08,6100,91,916,91,0000
616101,0,6100,91,916,91,0000
617101,0,6100,91,916,91,0000
614101,267494.72,6100,91,917,91,0000
616101,0,6100,91,917,91,0000
450710,0,6100,91,918,91,0000
489011,0,6100,91,918,91,0000
511001,1383448.81,6100,91,918,91,0000
511004,124320.19,6100,91,918,91,0000
511008,12756.41,6100,91,918,91,0000
511999,0,6100,91,918,91,0000
512001,109580.26,6100,91,918,91,0000
512002,104590.43,6100,91,918,91,0000
512005,76010.44,6100,91,918,91,0000
512014,457301,6100,91,918,91,0000
512024,78259.95,6100,91,918,91,0000
512999,0,6100,91,918,91,0000
521001,33642.69,6100,91,918,91,0000
521002,0,6100,91,918,91,0000
521004,7911.11,6100,91,918,91,0000
521008,88,6100,91,918,91,0000
522002,5997.6,6100,91,918,91,0000
522003,4675.7,6100,91,918,91,0000
523001,16194.92,6100,91,918,91,0000
523002,2655,6100,91,918,91,0000
524001,90713.29,6100,91,918,91,0000
524003,33744.7,6100,91,918,91,0000
524004,0,6100,91,918,91,0000
524005,14897.86,6100,91,918,91,0000
524101,622983.66,6100,91,918,91,0000
524105,-2921.37,6100,91,918,91,0000
524106,19026.1,6100,91,918,91,0000
524999,0,6100,91,918,91,0000
528001,1288,6100,91,918,91,0000
528102,35,6100,91,918,91,0000
528502,19621.14,6100,91,918,91,0000
528504,563.4,6100,91,918,91,0000
528505,37159.15,6100,91,918,91,0000
528506,0,6100,91,918,91,0000
528508,12286.05,6100,91,918,91,0000
528510,1653.73,6100,91,918,91,0000
528512,0,6100,91,918,91,0000
528514,0,6100,91,918,91,0000
528522,8735.41,6100,91,918,91,0000
571001,170388.32,6100,91,918,91,0000
571002,127362.93,6100,91,918,91,0000
571004,0,6100,91,918,91,0000
571999,0,6100,91,918,91,0000
574005,0,6100,91,918,91,0000
614101,18783.74,6100,91,918,91,0000
615101,0,6100,91,918,91,0000
616101,0,6100,91,918,91,0000
511001,0,6100,91,918,91,9102
511004,0,6100,91,918,91,9102
511008,0,6100,91,918,91,9102
512001,0,6100,91,918,91,9102
512002,0,6100,91,918,91,9102
512005,0,6100,91,918,91,9102
512014,0,6100,91,918,91,9102
524001,0,6100,91,918,91,9102
524101,0,6100,91,918,91,9102
571001,0,6100,91,918,91,9102
489000,0,6100,91,919,91,0000
511001,0,6100,91,919,91,0000
511004,0,6100,91,919,91,0000
512001,0,6100,91,919,91,0000
512002,587.28,6100,91,919,91,0000
512005,426.82,6100,91,919,91,0000
512014,0,6100,91,919,91,0000
521001,3913,6100,91,919,91,0000
524001,0,6100,91,919,91,0000
571001,-1931,6100,91,919,91,0000
450700,-563402.28,6100,91,999,91,0000
450711,-128279.53,6100,91,999,91,0000
476000,-234529,6100,91,999,91,0000
486000,-106343,6100,91,999,91,0000
486100,0,6100,91,999,91,0000
489000,-171429,6100,91,999,91,0000
493000,0,6100,91,999,91,0000
499910,0,6100,91,999,91,0000
511001,41352.9,6100,91,999,91,0000
512001,3163.5,6100,91,999,91,0000
512002,2625.91,6100,91,999,91,0000
512005,2067.65,6100,91,999,91,0000
512019,211509.94,6100,91,999,91,0000
512024,-291648.52,6100,91,999,91,0000
528202,186315.99,6100,91,999,91,0000
581091,7583798.22,6100,91,999,91,0000
611101,0,6100,91,999,91,0000
611102,-386702.14,6100,91,999,91,0000
612101,0,6100,91,999,91,0000
614101,-435031.46,6100,91,999,91,0000
615101,-2178169.87,6100,91,999,91,0000
616101,0,6100,91,999,91,0000
618101,-163605.05,6100,91,999,91,0000
618102,0,6100,91,999,91,0000
711101,-2885393.07,6100,91,999,91,0000
711105,0,6100,91,999,91,0000
711107,0,6100,91,999,91,0000
712101,-45485.85,6100,91,999,91,0000
712105,0,6100,91,999,91,0000
712107,0,6100,91,999,91,0000
712201,0,6100,91,999,91,0000
712210,-45883.31,6100,91,999,91,0000
712220,0,6100,91,999,91,0000
712302,0,6100,91,999,91,0000
712303,0,6100,91,999,91,0000
712304,-7940.75,6100,91,999,91,0000
712305,-9802.87,6100,91,999,91,0000
800910,0,6100,91,999,91,0000
810001,56031.6,6100,91,999,91,0000
