Account Code,Actual,Fund,Department,Division,Function,Cost Center
450701,0,6100,91,914,91,0000
450702,0,6100,91,914,91,0000
450704,0,6100,91,914,91,0000
450708,0,6100,91,914,91,0000
450709,0,6100,91,914,91,0000
450711,0,6100,91,914,91,0000
450712,0,6100,91,914,91,0000
481479,0,6100,91,914,91,0000
482482,0,6100,91,914,91,0000
511001,9750,6100,91,914,91,0000
511003,0,6100,91,914,91,0000
511004,0,6100,91,914,91,0000
511008,0,6100,91,914,91,0000
512001,746,6100,91,914,91,0000
512002,658,6100,91,914,91,0000
512005,488,6100,91,914,91,0000
512014,-480,6100,91,914,91,0000
512024,0,6100,91,914,91,0000
521002,0,6100,91,914,91,0000
521004,0,6100,91,914,91,0000
521008,0,6100,91,914,91,0000
522001,0,6100,91,914,91,0000
522002,2000,6100,91,914,91,0000
522003,2600,6100,91,914,91,0000
523001,180,6100,91,914,91,0000
523002,0,6100,91,914,91,0000
524001,-80,6100,91,914,91,0000
524003,4431,6100,91,914,91,0000
524004,0,6100,91,914,91,0000
524005,-3237,6100,91,914,91,0000
524101,0,6100,91,914,91,0000
524106,8124,6100,91,914,91,0000
528001,0,6100,91,914,91,0000
528502,0,6100,91,914,91,0000
528504,0,6100,91,914,91,0000
528505,4332,6100,91,914,91,0000
571001,0,6100,91,914,91,0000
571002,0,6100,91,914,91,0000
571004,0,6100,91,914,91,0000
614101,0,6100,91,914,91,0000
511001,1300,6100,91,914,91,9101
511004,0,6100,91,914,91,9101
512001,100,6100,91,914,91,9101
512002,88,6100,91,914,91,9101
512005,65,6100,91,914,91,9101
512014,7866,6100,91,914,91,9101
521008,0,6100,91,914,91,9101
522002,0,6100,91,914,91,9101
523001,0,6100,91,914,91,9101
523002,0,6100,91,914,91,9101
524001,0,6100,91,914,91,9101
524003,0,6100,91,914,91,9101
528502,0,6100,91,914,91,9101
528505,0,6100,91,914,91,9101
571001,0,6100,91,914,91,9101
511001,5200,6100,91,915,91,0000
511003,0,6100,91,915,91,0000
511004,200,6100,91,915,91,0000
512001,398,6100,91,915,91,0000
512002,351,6100,91,915,91,0000
512005,260,6100,91,915,91,0000
512012,0,6100,91,915,91,0000
512014,-9577,6100,91,915,91,0000
512024,0,6100,91,915,91,0000
521004,0,6100,91,915,91,0000
521008,0,6100,91,915,91,0000
521009,0,6100,91,915,91,0000
523001,0,6100,91,915,91,0000
523002,0,6100,91,915,91,0000
524001,0,6100,91,915,91,0000
524005,0,6100,91,915,91,0000
524101,0,6100,91,915,91,0000
528001,0,6100,91,915,91,0000
528502,0,6100,91,915,91,0000
528505,0,6100,91,915,91,0000
571001,600,6100,91,915,91,0000
571002,0,6100,91,915,91,0000
571004,0,6100,91,915,91,0000
614101,0,6100,91,915,91,0000
511001,1950,6100,91,916,91,0000
511004,0,6100,91,916,91,0000
511008,0,6100,91,916,91,0000
511999,0,6100,91,916,91,0000
512001,150,6100,91,916,91,0000
512002,132,6100,91,916,91,0000
512005,98,6100,91,916,91,0000
512014,0,6100,91,916,91,0000
512024,0,6100,91,916,91,0000
512999,0,6100,91,916,91,0000
521001,0,6100,91,916,91,0000
521002,0,6100,91,916,91,0000
521004,1335,6100,91,916,91,0000
523001,50,6100,91,916,91,0000
524001,0,6100,91,916,91,0000
524101,0,6100,91,916,91,0000
524999,0,6100,91,916,91,0000
571001,0,6100,91,916,91,0000
571002,0,6100,91,916,91,0000
574001,0,6100,91,916,91,0000
574005,-415000,6100,91,916,91,0000
615101,0,6100,91,916,91,0000
616101,0,6100,91,916,91,0000
617101,0,6100,91,916,91,0000
614101,444334,6100,91,917,91,0000
616101,0,6100,91,917,91,0000
450710,0,6100,91,918,91,0000
489011,0,6100,91,918,91,0000
511001,21725,6100,91,918,91,0000
511004,-43605,6100,91,918,91,0000
511008,0,6100,91,918,91,0000
511999,0,6100,91,918,91,0000
512001,2139,6100,91,918,91,0000
512002,1884,6100,91,918,91,0000
512005,1398,6100,91,918,91,0000
512014,-80872,6100,91,918,91,0000
512024,0,6100,91,918,91,0000
512999,0,6100,91,918,91,0000
521001,-118659,6100,91,918,91,0000
521002,0,6100,91,918,91,0000
521004,24479,6100,91,918,91,0000
521008,0,6100,91,918,91,0000
522002,9865,6100,91,918,91,0000
522003,6225,6100,91,918,91,0000
523001,0,6100,91,918,91,0000
523002,0,6100,91,918,91,0000
524001,600,6100,91,918,91,0000
524003,0,6100,91,918,91,0000
524004,0,6100,91,918,91,0000
524005,0,6100,91,918,91,0000
524101,2619,6100,91,918,91,0000
524105,2900,6100,91,918,91,0000
524106,0,6100,91,918,91,0000
524999,0,6100,91,918,91,0000
528001,0,6100,91,918,91,0000
528102,0,6100,91,918,91,0000
528502,1675,6100,91,918,91,0000
528504,0,6100,91,918,91,0000
528505,0,6100,91,918,91,0000
528506,0,6100,91,918,91,0000
528508,0,6100,91,918,91,0000
528510,300,6100,91,918,91,0000
528512,0,6100,91,918,91,0000
528514,0,6100,91,918,91,0000
528522,0,6100,91,918,91,0000
571001,-2250,6100,91,918,91,0000
571002,2200,6100,91,918,91,0000
571004,0,6100,91,918,91,0000
571999,0,6100,91,918,91,0000
574005,-415000,6100,91,918,91,0000
614101,0,6100,91,918,91,0000
615101,0,6100,91,918,91,0000
616101,0,6100,91,918,91,0000
511001,0,6100,91,918,91,9102
511004,0,6100,91,918,91,9102
511008,0,6100,91,918,91,9102
512001,0,6100,91,918,91,9102
512002,0,6100,91,918,91,9102
512005,0,6100,91,918,91,9102
512014,0,6100,91,918,91,9102
524001,0,6100,91,918,91,9102
524101,0,6100,91,918,91,9102
571001,50,6100,91,918,91,9102
489000,0,6100,91,919,91,0000
511001,0,6100,91,919,91,0000
511004,0,6100,91,919,91,0000
512001,0,6100,91,919,91,0000
512002,0,6100,91,919,91,0000
512005,0,6100,91,919,91,0000
512014,0,6100,91,919,91,0000
521001,0,6100,91,919,91,0000
524001,0,6100,91,919,91,0000
571001,0,6100,91,919,91,0000
450700,0,6100,91,999,91,0000
450711,0,6100,91,999,91,0000
476000,0,6100,91,999,91,0000
486000,0,6100,91,999,91,0000
486100,0,6100,91,999,91,0000
489000,0,6100,91,999,91,0000
493000,0,6100,91,999,91,0000
499910,0,6100,91,999,91,0000
511001,0,6100,91,999,91,0000
512001,0,6100,91,999,91,0000
512002,0,6100,91,999,91,0000
512005,0,6100,91,999,91,0000
512019,0,6100,91,999,91,0000
512024,0,6100,91,999,91,0000
528202,0,6100,91,999,91,0000
581091,0,6100,91,999,91,0000
611101,0,6100,91,999,91,0000
611102,0,6100,91,999,91,0000
612101,0,6100,91,999,91,0000
614101,0,6100,91,999,91,0000
615101,0,6100,91,999,91,0000
616101,0,6100,91,999,91,0000
618101,0,6100,91,999,91,0000
618102,0,6100,91,999,91,0000
711101,0,6100,91,999,91,0000
711105,0,6100,91,999,91,0000
711107,0,6100,91,999,91,0000
712101,0,6100,91,999,91,0000
712105,0,6100,91,999,91,0000
712107,0,6100,91,999,91,0000
712201,0,6100,91,999,91,0000
712210,0,6100,91,999,91,0000
712220,0,6100,91,999,91,0000
712302,0,6100,91,999,91,0000
712303,0,6100,91,999,91,0000
712304,0,6100,91,999,91,0000
712305,0,6100,91,999,91,0000
800910,0,6100,91,999,91,0000
810001,0,6100,91,999,91,0000
