Account Code,Actual,Fund,Department,Division,Function,Cost Center
511003,16158,6260,90,902,90,0000
511004,-9447,6260,90,902,90,0000
511008,2500,6260,90,902,90,0000
512001,4026,6260,90,902,90,0000
512002,0,6260,90,902,90,0000
512005,0,6260,90,902,90,0000
512012,0,6260,90,902,90,0000
512014,0,6260,90,902,90,0000
512024,0,6260,90,902,90,0000
450358,0,6260,90,903,90,0000
450359,-170000,6260,90,903,90,0000
511001,-6269,6260,90,903,90,0000
511002,0,6260,90,903,90,0000
511003,3276,6260,90,903,90,0000
511004,0,6260,90,903,90,0000
512001,0,6260,90,903,90,0000
512002,0,6260,90,903,90,0000
512005,0,6260,90,903,90,0000
512014,0,6260,90,903,90,0000
512024,0,6260,90,903,90,0000
450355,0,6260,90,904,90,0000
450405,0,6260,90,904,90,0000
450502,0,6260,90,904,90,0000
450504,0,6260,90,904,90,0000
450507,0,6260,90,904,90,0000
450508,0,6260,90,904,90,0000
450510,0,6260,90,904,90,0000
450511,0,6260,90,904,90,0000
511001,-44143,6260,90,904,90,0000
511002,0,6260,90,904,90,0000
511003,2550,6260,90,904,90,0000
511004,0,6260,90,904,90,0000
512001,-2519,6260,90,904,90,0000
512002,-2593,6260,90,904,90,0000
512005,-1783,6260,90,904,90,0000
512014,0,6260,90,904,90,0000
512024,0,6260,90,904,90,0000
521001,3400,6260,90,904,90,0000
521002,0,6260,90,904,90,0000
524001,1870,6260,90,904,90,0000
524005,-500,6260,90,904,90,0000
524101,-700,6260,90,904,90,0000
526202,9146,6260,90,904,90,0000
526203,3620,6260,90,904,90,0000
526204,49128,6260,90,904,90,0000
526205,-1000,6260,90,904,90,0000
528001,-1270,6260,90,904,90,0000
528005,5410,6260,90,904,90,0000
528007,0,6260,90,904,90,0000
528012,550,6260,90,904,90,0000
528016,170000,6260,90,904,90,0000
614101,0,6260,90,904,90,0000
616101,0,6260,90,904,90,0000
483305,0,6260,90,904,80,9040
526204,0,6260,90,904,80,9040
526206,0,6260,90,904,80,9040
528018,0,6260,90,904,80,9040
581091,0,6260,90,905,90,0000
486100,0,6260,90,999,90,0000
492000,0,6260,90,999,90,0000
492001,0,6260,90,999,90,0000
499910,0,6260,90,999,90,0000
511001,0,6260,90,999,90,0000
512001,0,6260,90,999,90,0000
512002,0,6260,90,999,90,0000
512005,0,6260,90,999,90,0000
512019,0,6260,90,999,90,0000
512024,0,6260,90,999,90,0000
521001,0,6260,90,999,90,0000
521002,0,6260,90,999,90,0000
581091,0,6260,90,999,90,0000
611101,0,6260,90,999,90,0000
612101,0,6260,90,999,90,0000
614101,0,6260,90,999,90,0000
616101,0,6260,90,999,90,0000
711101,0,6260,90,999,90,0000
712101,0,6260,90,999,90,0000
712220,0,6260,90,999,90,0000
712302,0,6260,90,999,90,0000
800910,0,6260,90,999,90,0000
810001,0,6260,90,999,90,0000
