Account Code,Actual,Fund,Department,Division,Function,Cost Center
528505,-186.47,6100,91,913,91,9105
528508,125144.33,6100,91,913,91,9105
528514,0,6100,91,913,91,9105
528522,0,6100,91,913,91,9105
571001,0,6100,91,913,91,9105
571002,0,6100,91,913,91,9105
571004,0,6100,91,913,91,9105
616101,0,6100,91,913,91,9105
511001,154460.14,6100,91,913,91,9106
511004,6470.38,6100,91,913,91,9106
512001,11768.85,6100,91,913,91,9106
512002,10299.75,6100,91,913,91,9106
512005,8046.68,6100,91,913,91,9106
512014,0,6100,91,913,91,9106
521001,1998.36,6100,91,913,91,9106
521002,0,6100,91,913,91,9106
521004,109,6100,91,913,91,9106
521006,0,6100,91,913,91,9106
521019,10264.72,6100,91,913,91,9106
521020,4103.01,6100,91,913,91,9106
521021,0,6100,91,913,91,9106
522002,8201.56,6100,91,913,91,9106
522003,224.26,6100,91,913,91,9106
522004,168.32,6100,91,913,91,9106
523001,540.49,6100,91,913,91,9106
523002,248,6100,91,913,91,9106
524001,1645.91,6100,91,913,91,9106
524002,89986.71,6100,91,913,91,9106
524003,649.4,6100,91,913,91,9106
524005,0,6100,91,913,91,9106
524101,7129.59,6100,91,913,91,9106
528001,860,6100,91,913,91,9106
528502,2274.2,6100,91,913,91,9106
528503,0,6100,91,913,91,9106
528505,-2.8,6100,91,913,91,9106
528508,27394.33,6100,91,913,91,9106
528514,0,6100,91,913,91,9106
528522,0,6100,91,913,91,9106
571001,0,6100,91,913,91,9106
511001,61494.29,6100,91,913,91,9107
511004,0,6100,91,913,91,9107
512001,4525.3,6100,91,913,91,9107
512002,4026.85,6100,91,913,91,9107
512005,3141.05,6100,91,913,91,9107
512014,0,6100,91,913,91,9107
521001,14679.72,6100,91,913,91,9107
521019,550.05,6100,91,913,91,9107
521020,0,6100,91,913,91,9107
521021,0,6100,91,913,91,9107
523001,180,6100,91,913,91,9107
523002,0,6100,91,913,91,9107
524001,1590.62,6100,91,913,91,9107
524002,42969.92,6100,91,913,91,9107
524003,138.75,6100,91,913,91,9107
524005,0,6100,91,913,91,9107
524101,1900,6100,91,913,91,9107
528001,0,6100,91,913,91,9107
528505,-47.23,6100,91,913,91,9107
511001,174759.78,6100,91,913,91,9108
511004,6892.62,6100,91,913,91,9108
512001,12962.55,6100,91,913,91,9108
512002,11536.33,6100,91,913,91,9108
512005,9012.15,6100,91,913,91,9108
512014,0,6100,91,913,91,9108
521001,4981.8,6100,91,913,91,9108
521002,0,6100,91,913,91,9108
521004,24393.9,6100,91,913,91,9108
521006,0,6100,91,913,91,9108
521019,16226.73,6100,91,913,91,9108
521020,191.5,6100,91,913,91,9108
521021,0,6100,91,913,91,9108
522001,2961.25,6100,91,913,91,9108
522002,10209.81,6100,91,913,91,9108
522003,581.46,6100,91,913,91,9108
522004,0,6100,91,913,91,9108
523001,1245.4,6100,91,913,91,9108
523002,0,6100,91,913,91,9108
524001,5037.05,6100,91,913,91,9108
524002,164129.47,6100,91,913,91,9108
524003,1530.09,6100,91,913,91,9108
524005,0,6100,91,913,91,9108
524101,4451.99,6100,91,913,91,9108
528001,1047,6100,91,913,91,9108
528502,2136.57,6100,91,913,91,9108
528503,0,6100,91,913,91,9108
528505,0,6100,91,913,91,9108
528508,170075.94,6100,91,913,91,9108
528510,13731.03,6100,91,913,91,9108
528514,0,6100,91,913,91,9108
528522,0,6100,91,913,91,9108
571001,0,6100,91,913,91,9108
450700,-22448771.26,6100,91,914,91,0000
450701,-437405.28,6100,91,914,91,0000
450702,-483396.52,6100,91,914,91,0000
450704,-1040813.39,6100,91,914,91,0000
450708,-377024.05,6100,91,914,91,0000
450709,-651153.93,6100,91,914,91,0000
450711,-6392332.7,6100,91,914,91,0000
450712,-500,6100,91,914,91,0000
481479,-20766.61,6100,91,914,91,0000
482482,-254.46,6100,91,914,91,0000
511001,518829.15,6100,91,914,91,0000
511003,2589.2,6100,91,914,91,0000
511004,36278.64,6100,91,914,91,0000
511008,21.43,6100,91,914,91,0000
512001,40571.47,6100,91,914,91,0000
512002,35096.43,6100,91,914,91,0000
512005,27547.03,6100,91,914,91,0000
512014,160641,6100,91,914,91,0000
512024,0,6100,91,914,91,0000
521002,0,6100,91,914,91,0000
521004,1916.58,6100,91,914,91,0000
521008,0,6100,91,914,91,0000
522001,1081.5,6100,91,914,91,0000
522002,15492.2,6100,91,914,91,0000
522003,0,6100,91,914,91,0000
523001,1217,6100,91,914,91,0000
523002,2054,6100,91,914,91,0000
524001,10574.81,6100,91,914,91,0000
524003,2608.91,6100,91,914,91,0000
524004,0,6100,91,914,91,0000
524005,4139.94,6100,91,914,91,0000
524101,139907.68,6100,91,914,91,0000
524106,204356.19,6100,91,914,91,0000
528001,0,6100,91,914,91,0000
528502,768,6100,91,914,91,0000
528504,1479,6100,91,914,91,0000
528505,6710.49,6100,91,914,91,0000
571001,109842.41,6100,91,914,91,0000
571002,0,6100,91,914,91,0000
571004,0,6100,91,914,91,0000
614101,0,6100,91,914,91,0000
511001,20702.23,6100,91,914,91,9101
511004,505.04,6100,91,914,91,9101
512001,1467.99,6100,91,914,91,9101
512002,1365.47,6100,91,914,91,9101
512005,1060.38,6100,91,914,91,9101
512014,0,6100,91,914,91,9101
521008,0,6100,91,914,91,9101
522002,0,6100,91,914,91,9101
523001,0,6100,91,914,91,9101
523002,0,6100,91,914,91,9101
524001,0,6100,91,914,91,9101
524003,0,6100,91,914,91,9101
528502,0,6100,91,914,91,9101
528505,0,6100,91,914,91,9101
571001,0,6100,91,914,91,9101
511001,399256.42,6100,91,915,91,0000
